club,clubLabel,venue,venueLabel,coordinates,Longitude,Latitude,Transfermarkt_team_ID,headquarters_location,headquarters_locationLabel
http://www.wikidata.org/entity/Q2226128,FC CSKA Kyiv,http://www.wikidata.org/entity/Q5014150,CSK ZSU Stadium,Point(30.478439 50.444716),30.478439,50.444716,,http://www.wikidata.org/entity/Q1899,Kyiv
http://www.wikidata.org/entity/Q2227432,SV Jai Hanuman,http://www.wikidata.org/entity/Q25057548,Eddy Blackman Stadion,Point(-55.1725 5.77472222),-55.1725,5.77472222,,,
http://www.wikidata.org/entity/Q2227845,Alianza F.C.,http://www.wikidata.org/entity/Q1369622,Estadio Rommel Fernández,Point(-79.469444 9.035833),-79.469444,9.035833,,http://www.wikidata.org/entity/Q3306,Panama City
http://www.wikidata.org/entity/Q2228818,Diamond Stars F.C.,http://www.wikidata.org/entity/Q6426265,Koidu Sports Stadium,Point(-10.971528 8.649056),-10.971528,8.649056,,,
http://www.wikidata.org/entity/Q2229763,FC 105 Libreville,http://www.wikidata.org/entity/Q1773227,Stade Omar Bongo,Point(9.452167 0.391806),9.452167,0.391806,,http://www.wikidata.org/entity/Q3825,Libreville
http://www.wikidata.org/entity/Q2232936,Hetman Zamość,http://www.wikidata.org/entity/Q3967961,Q3967961,Point(23.2454 50.7198),23.2454,50.7198,,http://www.wikidata.org/entity/Q145972,Zamość
http://www.wikidata.org/entity/Q2233089,FC Stal Kamianske,http://www.wikidata.org/entity/Q4291572,Metalurh Stadium,Point(34.5974 48.5176),34.5974,48.5176,,http://www.wikidata.org/entity/Q156719,Kamianske
http://www.wikidata.org/entity/Q2235762,Monomotapa United F.C.,http://www.wikidata.org/entity/Q2671557,Rufaro Stadium,Point(31.0376 -17.8537),31.0376,-17.8537,,http://www.wikidata.org/entity/Q3921,Harare
http://www.wikidata.org/entity/Q2238128,Rivoli United F.C.,http://www.wikidata.org/entity/Q7245753,Prison Oval,Point(-76.950554 17.992555),-76.950554,17.992555,,,
http://www.wikidata.org/entity/Q2242745,Lota Schwager,http://www.wikidata.org/entity/Q1369442,Estadio Federico Schwager,Point(-73.17027778 -37.00777778),-73.17027778,-37.00777778,,http://www.wikidata.org/entity/Q3873,Coronel
http://www.wikidata.org/entity/Q2244234,Cardiff Grange Harlequins A.F.C.,http://www.wikidata.org/entity/Q5038434,Cardiff International Sports Stadium,Point(-3.21 51.473056),-3.21,51.473056,,http://www.wikidata.org/entity/Q10690,Cardiff
http://www.wikidata.org/entity/Q2245315,FK Hajduk Beograd,http://www.wikidata.org/entity/Q60854100,Stadion Hajduk Lion,Point(20.50048 44.7966),20.50048,44.7966,,http://www.wikidata.org/entity/Q3711,Belgrade
http://www.wikidata.org/entity/Q2246447,F.C. Rieti,http://www.wikidata.org/entity/Q3967761,Stadio Centro d'Italia – Manlio Scopigno,Point(12.886797 42.410954),12.886797,42.410954,9352,http://www.wikidata.org/entity/Q13396,Rieti
http://www.wikidata.org/entity/Q2246820,Lyubimetz 2007,http://www.wikidata.org/entity/Q3623321,Gradski Stadium,Point(25.963056 43.848056),25.963056,43.848056,,http://www.wikidata.org/entity/Q405367,Lyubimets
http://www.wikidata.org/entity/Q2247329,F.B. Brindisi 1912,http://www.wikidata.org/entity/Q3967794,Stadio Franco Fanuzzi,Point(17.93813 40.64903),17.93813,40.64903,,http://www.wikidata.org/entity/Q13496,Brindisi
http://www.wikidata.org/entity/Q2249141,Vastese Calcio 1902,http://www.wikidata.org/entity/Q729675,Stadio Aragona,Point(14.705556 42.107778),14.705556,42.107778,,http://www.wikidata.org/entity/Q51313,Vasto
http://www.wikidata.org/entity/Q2251331,Académica,http://www.wikidata.org/entity/Q30623938,Estádio Aquiles de Oliveira,Point(-24.6913 14.8697),-24.6913,14.8697,,,
http://www.wikidata.org/entity/Q2253772,A.C.D. Trissino-Valdagno,http://www.wikidata.org/entity/Q3967923,Stadio dei Fiori,Point(11.30435 45.64887),11.30435,45.64887,,http://www.wikidata.org/entity/Q47251,Valdagno
http://www.wikidata.org/entity/Q2254157,Cork Celtic F.C.,http://www.wikidata.org/entity/Q2430809,Turners Cross,Point(-8.46775 51.885528),-8.46775,51.885528,,http://www.wikidata.org/entity/Q36647,Cork
http://www.wikidata.org/entity/Q2257778,RKSV Sittardia,http://www.wikidata.org/entity/Q2336192,De Baandert,Point(5.876944 51.006389),5.876944,51.006389,,,
http://www.wikidata.org/entity/Q2258322,PFC Spartak Pleven,http://www.wikidata.org/entity/Q7204867,Pleven Stadium,Point(24.60861111 43.4125),24.60861111,43.4125,,http://www.wikidata.org/entity/Q165420,Pleven
http://www.wikidata.org/entity/Q2259417,Hapoel Jerusalem F.C.,http://www.wikidata.org/entity/Q391331,Teddy Stadium,Point(35.190616666 31.751166666),35.19061667,31.75116667,43119,http://www.wikidata.org/entity/Q1218,Jerusalem
http://www.wikidata.org/entity/Q2260379,VV Pernis,http://www.wikidata.org/entity/Q14855792,Sportpark Pernis,Point(4.3869888 51.8935152),4.3869888,51.8935152,,,
http://www.wikidata.org/entity/Q2262729,Salthill Devon F.C.,http://www.wikidata.org/entity/Q5308252,Drom Clubhouse,Point(-9.13334 53.2932),-9.13334,53.2932,,,
http://www.wikidata.org/entity/Q2267933,Selección Jalisco,http://www.wikidata.org/entity/Q1163984,Estadio Felipe Martínez Sandoval,Point(-103.328 20.6689),-103.328,20.6689,,,
http://www.wikidata.org/entity/Q2268833,KFCO Beerschot Wilrijk,http://www.wikidata.org/entity/Q1057087,Olympisch Stadion,Point(4.382222 51.185),4.382222,51.185,,,
http://www.wikidata.org/entity/Q2270254,FC Borysfen Boryspil,http://www.wikidata.org/entity/Q967887,Kolos Stadium,Point(30.952167 50.354083),30.952167,50.354083,,http://www.wikidata.org/entity/Q158910,Boryspil
http://www.wikidata.org/entity/Q2270340,AS Port-Louis 2000,http://www.wikidata.org/entity/Q48731364,St. François Xavier Stadium,Point(57.72527778 -20.1875),57.72527778,-20.1875,,http://www.wikidata.org/entity/Q3929,Port Louis
http://www.wikidata.org/entity/Q2273722,Tulsa Roughnecks,http://www.wikidata.org/entity/Q3486226,Skelly Field at H. A. Chapman Stadium,Point(-95.943888888 36.148611111),-95.94388889,36.14861111,,http://www.wikidata.org/entity/Q44989,Tulsa
http://www.wikidata.org/entity/Q2274220,Haras El-Hodood SC,http://www.wikidata.org/entity/Q1567601,Haras El Hodoud Stadium,Point(29.8485 31.1509),29.8485,31.1509,,http://www.wikidata.org/entity/Q87,Alexandria
http://www.wikidata.org/entity/Q2274233,Petrojet FC,http://www.wikidata.org/entity/Q840778,Suez Stadium,Point(32.5425 29.9575),32.5425,29.9575,,http://www.wikidata.org/entity/Q134514,Suez
http://www.wikidata.org/entity/Q2274550,AS Aïn M'lila,http://www.wikidata.org/entity/Q16511443,Stade des Frères Demane Debbih,Point(6.58333 36.0333),6.58333,36.0333,,,
http://www.wikidata.org/entity/Q2275503,PFC Nyva Vinnytsia,http://www.wikidata.org/entity/Q4265832,Tsentralnyi Stadion (Vinnytsya),Point(28.489722 49.243333),28.489722,49.243333,20423,http://www.wikidata.org/entity/Q157144,Vinnytsia
http://www.wikidata.org/entity/Q2276178,Sheikh Jamal Dhanmondi Club,http://www.wikidata.org/entity/Q806456,Bangabandhu National Stadium,Point(90.41353 23.72801),90.41353,23.72801,,http://www.wikidata.org/entity/Q1354,Dhaka
http://www.wikidata.org/entity/Q2276413,Virtus Entella,http://www.wikidata.org/entity/Q3967768,Stadio Comunale,Point(9.33732 44.3156),9.33732,44.3156,20519,http://www.wikidata.org/entity/Q266941,Chiavari
http://www.wikidata.org/entity/Q2276964,FC Yerevan,http://www.wikidata.org/entity/Q683493,Hrazdan Stadium,Point(44.494444 40.180278),44.494444,40.180278,,http://www.wikidata.org/entity/Q1953,Yerevan
http://www.wikidata.org/entity/Q2277220,Pezoporikos Larnaca FC,http://www.wikidata.org/entity/Q2760479,GSZ Stadium,Point(33.599722 34.925556),33.599722,34.925556,,http://www.wikidata.org/entity/Q171882,Larnaca
http://www.wikidata.org/entity/Q2277377,NK Ivančna Gorica,http://www.wikidata.org/entity/Q16842074,Ivančna Gorica Stadium,Point(14.7975 45.9383),14.7975,45.9383,,http://www.wikidata.org/entity/Q1008048,Ivančna Gorica Municipality
http://www.wikidata.org/entity/Q2277937,Mbilinga FC,http://www.wikidata.org/entity/Q3511135,Stade Pierre-Claver-Divounguy,Point(8.783414 -0.725749),8.783414,-0.725749,,,
http://www.wikidata.org/entity/Q2280399,Club Sportivo Sergipe,http://www.wikidata.org/entity/Q3321545,Estádio João Hora de Oliveira,Point(-37.07222222 -10.92333333),-37.07222222,-10.92333333,,http://www.wikidata.org/entity/Q170578,Aracaju
http://www.wikidata.org/entity/Q2280846,North Carolina Fusion U23,http://www.wikidata.org/entity/Q6724952,Macpherson Stadium,Point(-79.745 36.166667),-79.745,36.166667,,http://www.wikidata.org/entity/Q49238,Greensboro
http://www.wikidata.org/entity/Q2283783,Edinburgh City F.C.,http://www.wikidata.org/entity/Q6803308,Meadowbank Stadium,Point(-3.15861 55.9569),-3.15861,55.9569,,http://www.wikidata.org/entity/Q23436,Edinburgh
http://www.wikidata.org/entity/Q2283783,Edinburgh City F.C.,http://www.wikidata.org/entity/Q48768213,Ainslie Park,Point(-3.233217 55.971581),-3.233217,55.971581,,http://www.wikidata.org/entity/Q23436,Edinburgh
http://www.wikidata.org/entity/Q2284134,BX Brussels,http://www.wikidata.org/entity/Q2279580,Edmond Machtens Stadium,Point(4.310556 50.855),4.310556,50.855,,,
http://www.wikidata.org/entity/Q2288357,London City Soccer Club,http://www.wikidata.org/entity/Q5178939,Cove Road Stadium,Point(-81.2666 42.9708),-81.2666,42.9708,,,
http://www.wikidata.org/entity/Q2723934,Grupo Desportivo Atlético Juventude do Moxico,http://www.wikidata.org/entity/Q30590899,Estádio Mundunduleno,Point(19.910477 -11.779928),19.910477,-11.779928,,http://www.wikidata.org/entity/Q618643,Luena
http://www.wikidata.org/entity/Q2724803,Clube Atlético Matogrossense,http://www.wikidata.org/entity/Q510575,Verdão,Point(-56.120556 -15.603056),-56.120556,-15.603056,,http://www.wikidata.org/entity/Q170762,Cuiabá
http://www.wikidata.org/entity/Q2726012,Guarani Esporte Clube,http://www.wikidata.org/entity/Q9255563,Q9255563,Point(-44.879722 -20.143056),-44.879722,-20.143056,,http://www.wikidata.org/entity/Q926606,Divinópolis
http://www.wikidata.org/entity/Q2726060,Sporting Clube da Boa Vista,http://www.wikidata.org/entity/Q18416939,Estadio Municipal Arsénio Ramos,Point(-22.909305555 16.179194444),-22.90930556,16.17919444,,,
http://www.wikidata.org/entity/Q2731294,Mighty Blackpool F.C.,http://www.wikidata.org/entity/Q1503980,National Stadium,Point(-13.249056 8.479556),-13.249056,8.479556,,,
http://www.wikidata.org/entity/Q2735045,Associação Desportiva Ferroviária,http://www.wikidata.org/entity/Q5402028,Estádio Engenheiro Alencar Araripe,Point(-40.355833 -20.334444),-40.355833,-20.334444,,http://www.wikidata.org/entity/Q841222,Cariacica
http://www.wikidata.org/entity/Q2735059,FC Dynamo-2 Kyiv,http://www.wikidata.org/entity/Q5319126,Dynamo Training Center,Point(30.568333 50.322083),30.568333,50.322083,,http://www.wikidata.org/entity/Q1899,Kyiv
http://www.wikidata.org/entity/Q2735125,Santos Futebol Clube de Angola,http://www.wikidata.org/entity/Q5402252,Estádio dos Coqueiros,Point(13.226 -8.81427),13.226,-8.81427,,http://www.wikidata.org/entity/Q3897,Luanda
http://www.wikidata.org/entity/Q2737143,HAŠK,http://www.wikidata.org/entity/Q723603,Stadion Maksimir,Point(16.018077777 45.818858333),16.01807778,45.81885833,,http://www.wikidata.org/entity/Q1435,Zagreb
http://www.wikidata.org/entity/Q2737436,Club Litoral,http://www.wikidata.org/entity/Q2705722,Estadio Félix Capriles,Point(-66.16183 -17.379303),-66.16183,-17.379303,,http://www.wikidata.org/entity/Q183124,Cochabamba
http://www.wikidata.org/entity/Q2739373,Clube Esportivo Bento Gonçalves,http://www.wikidata.org/entity/Q5402152,Estádio Parque Esportivo Montanha dos Vinhedos,Point(-51.536389 -29.153889),-51.536389,-29.153889,,http://www.wikidata.org/entity/Q548652,Bento Gonçalves
http://www.wikidata.org/entity/Q2741184,Persebaya Surabaya,http://www.wikidata.org/entity/Q2090253,Gelora Bung Tomo Stadium,Point(112.621708 -7.225142),112.621708,-7.225142,,,
http://www.wikidata.org/entity/Q2742246,Attersana S.C.,http://www.wikidata.org/entity/Q5513793,GMR Stadium,Point(13.136944 32.859722),13.136944,32.859722,,,
http://www.wikidata.org/entity/Q2742382,AS Dragons FC de l'Ouémé,http://www.wikidata.org/entity/Q3116163,Stade Charles de Gaulle,Point(2.618611 6.477778),2.618611,6.477778,,http://www.wikidata.org/entity/Q29169,Ouémé Department
http://www.wikidata.org/entity/Q2742586,Grêmio Esportivo Juventus,http://www.wikidata.org/entity/Q9255313,Q9255313,Point(-49.09666667 -26.49777778),-49.09666667,-26.49777778,,http://www.wikidata.org/entity/Q849584,Jaraguá do Sul
http://www.wikidata.org/entity/Q2742749,MC El Eulma,http://www.wikidata.org/entity/Q3495764,Stade Messaoud-Zougar,Point(5.72245 36.1443),5.72245,36.1443,,,
http://www.wikidata.org/entity/Q2742992,Deportes Temuco,http://www.wikidata.org/entity/Q911911,Estadio Municipal Germán Becker,Point(-72.619722 -38.742778),-72.619722,-38.742778,,http://www.wikidata.org/entity/Q82128,Temuco
http://www.wikidata.org/entity/Q2743097,CF Talavera de la Reina,http://www.wikidata.org/entity/Q5639290,Q5639290,Point(-4.821888888 39.965597222),-4.821888888,39.96559722,,,
http://www.wikidata.org/entity/Q2744247,Kalamata F.C.,http://www.wikidata.org/entity/Q6350360,Kalamata Municipal Stadium,Point(22.124167 37.02725),22.124167,37.02725,,http://www.wikidata.org/entity/Q167895,Kalamata
http://www.wikidata.org/entity/Q2745994,CA Bordj Bou Arréridj,http://www.wikidata.org/entity/Q16511492,Stade 20 Août 1955,Point(4.76667 36.0667),4.76667,36.0667,,,
http://www.wikidata.org/entity/Q2746933,U América FC,http://www.wikidata.org/entity/Q1369426,Estadio Monumental U,Point(-76.935972 -12.055694),-76.935972,-12.055694,,,
http://www.wikidata.org/entity/Q2750451,Vespo,http://www.wikidata.org/entity/Q3544364,Stadion Antonio Trenidat,Point(-68.3298 12.2317),-68.3298,12.2317,,http://www.wikidata.org/entity/Q25396,Bonaire
http://www.wikidata.org/entity/Q2751089,Washington Crossfire,http://www.wikidata.org/entity/Q7306122,Redmond High School,Point(-122.107 47.6953),-122.107,47.6953,,,
http://www.wikidata.org/entity/Q2751851,K.S.K. Heist,http://www.wikidata.org/entity/Q16069237,Q16069237,Point(4.733997222 51.066855555),4.733997222,51.06685556,,,
http://www.wikidata.org/entity/Q2751893,Nashville Metros,http://www.wikidata.org/entity/Q5322145,E. S. Rose Park,Point(-86.78297 36.142867),-86.78297,36.142867,,http://www.wikidata.org/entity/Q23197,Nashville
http://www.wikidata.org/entity/Q2755428,A.S. Pizzighettone,http://www.wikidata.org/entity/Q7596264,Stadio Comunale,Point(9.796944 45.19),9.796944,45.19,,http://www.wikidata.org/entity/Q42619,Pizzighettone
http://www.wikidata.org/entity/Q2756902,Hatta Club,http://www.wikidata.org/entity/Q39050568,Hamdan Bin Rashid Stadium,Point(56.11261111 24.80452778),56.11261111,24.80452778,,http://www.wikidata.org/entity/Q770233,"Hatta, United Arab Emirates"
http://www.wikidata.org/entity/Q2757426,FK Dukla Prague,http://www.wikidata.org/entity/Q1780263,Stadion Juliska,Point(14.3875 50.111389),14.3875,50.111389,450,http://www.wikidata.org/entity/Q1085,Prague
http://www.wikidata.org/entity/Q2757455,Club Atlético Douglas Haig,http://www.wikidata.org/entity/Q1369373,Estadio Miguel Morales,Point(-60.561475 -33.871928),-60.561475,-33.871928,,http://www.wikidata.org/entity/Q921239,Pergamino
http://www.wikidata.org/entity/Q2758296,FK Donn,http://www.wikidata.org/entity/Q1777436,Kristiansand Stadion,Point(8.021389 58.1475),8.021389,58.1475,,,
http://www.wikidata.org/entity/Q2758506,FC Holguín,http://www.wikidata.org/entity/Q1369326,Estadio Latinoamericano,Point(-82.376111 23.118333),-82.376111,23.118333,,http://www.wikidata.org/entity/Q806424,Banes
http://www.wikidata.org/entity/Q2759870,Gimnasia y Frio,http://www.wikidata.org/entity/Q264255,Estadio El Gigante del Norte,Point(-65.403889 -24.783333),-65.403889,-24.783333,,http://www.wikidata.org/entity/Q36307,Salta
http://www.wikidata.org/entity/Q2760357,Club 9 de Octubre,http://www.wikidata.org/entity/Q5639664,Estadio Alejandro Ponce Noboa,Point(-79.8985 -2.25883),-79.8985,-2.25883,,http://www.wikidata.org/entity/Q43509,Guayaquil
http://www.wikidata.org/entity/Q2760461,Kjelsås Fotball,http://www.wikidata.org/entity/Q5605217,Grefsen Stadion,Point(10.780485 59.959114),10.780485,59.959114,,,
http://www.wikidata.org/entity/Q2761709,Frenaros FC 2000,http://www.wikidata.org/entity/Q19819723,Frenaros Community Stadium,Point(33.916338 35.032426),33.916338,35.032426,,http://www.wikidata.org/entity/Q1455222,Frenaros
http://www.wikidata.org/entity/Q2778249,Botswana Meat Commission F.C.,http://www.wikidata.org/entity/Q6663567,Lobatse Stadium,Point(25.68933333 -25.22043611),25.68933333,-25.22043611,,http://www.wikidata.org/entity/Q165768,Lobatse
http://www.wikidata.org/entity/Q2778591,Club Atlético Temperley,http://www.wikidata.org/entity/Q5400079,Estadio Alfredo Beranger,Point(-58.399508 -34.782286),-58.399508,-34.782286,,http://www.wikidata.org/entity/Q596012,Temperley
http://www.wikidata.org/entity/Q2778613,Port Glasgow Athletic F.C.,http://www.wikidata.org/entity/Q21003872,Clune Park,Point(-4.6739 55.9321),-4.6739,55.9321,,,
http://www.wikidata.org/entity/Q2780239,Dukla Pardubice,http://www.wikidata.org/entity/Q21874589,Letní stadion (Pardubice),Point(15.770401944 50.041106944),15.77040194,50.04110694,,,
http://www.wikidata.org/entity/Q2782837,Club Siero,http://www.wikidata.org/entity/Q5847913,Estadio El Bayu,Point(-5.66022222 43.38444444),-5.66022222,43.38444444,,http://www.wikidata.org/entity/Q1018362,Pola de Siero
http://www.wikidata.org/entity/Q2784218,Bluefields FC,http://www.wikidata.org/entity/Q3495611,Estadio El Pericón,Point(-83.76611111 12.01305556),-83.76611111,12.01305556,,,
http://www.wikidata.org/entity/Q2784845,Loyola Meralco Sparks F.C.,http://www.wikidata.org/entity/Q16891052,Emperador Stadium,Point(121.054 14.5311),121.054,14.5311,,http://www.wikidata.org/entity/Q1461,Manila
http://www.wikidata.org/entity/Q2784872,Manila All-Japan F.C.,http://www.wikidata.org/entity/Q16968850,Marikina Sports Complex,Point(121.09841667 14.63461111),121.0984167,14.63461111,,,
http://www.wikidata.org/entity/Q2785838,Delta Téléstar Gabon Télécom FC,http://www.wikidata.org/entity/Q1773227,Stade Omar Bongo,Point(9.452167 0.391806),9.452167,0.391806,,,
http://www.wikidata.org/entity/Q2788132,FC Tbilisi,http://www.wikidata.org/entity/Q3650758,Olimpi Stadium,Point(44.77611111 41.78083333),44.77611111,41.78083333,,http://www.wikidata.org/entity/Q994,Tbilisi
http://www.wikidata.org/entity/Q2789149,AS Real Bamako,http://www.wikidata.org/entity/Q1580974,Stade Modibo Kéïta,Point(-7.993056 12.659722),-7.993056,12.659722,1956,,
http://www.wikidata.org/entity/Q2792030,Honiara Rangers F.C.,http://www.wikidata.org/entity/Q333549,Lawson Tama Stadium,Point(159.971389 -9.436667),159.971389,-9.436667,,http://www.wikidata.org/entity/Q40921,Honiara
http://www.wikidata.org/entity/Q2793615,Rápido de Bouzas,http://www.wikidata.org/entity/Q20548077,Estadio Baltasar Pujales,Point(-8.7557 42.226791666),-8.7557,42.22679167,,http://www.wikidata.org/entity/Q8745,Vigo
http://www.wikidata.org/entity/Q2793662,Chiangrai United F.C.,http://www.wikidata.org/entity/Q6584519,United Stadium of Chiangrai,Point(99.874722 19.956944),99.874722,19.956944,6759,http://www.wikidata.org/entity/Q869,Thailand
http://www.wikidata.org/entity/Q2794373,Pallo-Iirot,http://www.wikidata.org/entity/Q11903234,Äijänsuo stadium,Point(21.5033 61.1211),21.5033,61.1211,,,
http://www.wikidata.org/entity/Q2797432,Miami Toros,http://www.wikidata.org/entity/Q619512,Miami Orange Bowl,Point(-80.219808333 25.77805),-80.21980833,25.77805,,http://www.wikidata.org/entity/Q61,"Washington, D.C."
http://www.wikidata.org/entity/Q2802531,Ordizia KE,http://www.wikidata.org/entity/Q12253238,Altamira Municipal Stadium,Point(-2.1726 43.0526),-2.1726,43.0526,,,
http://www.wikidata.org/entity/Q2813760,1º de Maio Esporte Clube,http://www.wikidata.org/entity/Q9255517,Q9255517,Point(-40.504444 -9.390278),-40.504444,-9.390278,,http://www.wikidata.org/entity/Q842143,Petrolina
http://www.wikidata.org/entity/Q2817362,FC Arsenal Tula,http://www.wikidata.org/entity/Q3655413,Arsenal Stadium,Point(37.603056 54.174167),37.603056,54.174167,3729,http://www.wikidata.org/entity/Q2770,Tula
http://www.wikidata.org/entity/Q2819082,AC Semassi F.C.,http://www.wikidata.org/entity/Q7596166,Stade Municipal,Point(1.14711 8.9816),1.14711,8.9816,,,
http://www.wikidata.org/entity/Q2819317,Q2819317,http://www.wikidata.org/entity/Q3496074,1 November 1954 Stadium,Point(4.056111 36.706944),4.056111,36.706944,,,
http://www.wikidata.org/entity/Q2819319,Proodeftiki F.C.,http://www.wikidata.org/entity/Q7034714,Nikaia Municipal Gymnasium,Point(23.66 37.9777),23.66,37.9777,,http://www.wikidata.org/entity/Q985462,Nikaia
http://www.wikidata.org/entity/Q2819411,Touré Kunda Footpro,http://www.wikidata.org/entity/Q13408950,Stade Caroline Faye,Point(-16.9727 14.4292),-16.9727,14.4292,,,
http://www.wikidata.org/entity/Q2819413,ASC Mauritel Mobile FC,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),-15.98545556,18.10470278,,,
http://www.wikidata.org/entity/Q2819504,AS Excelsior,http://www.wikidata.org/entity/Q3495830,Stade Raphaël Babet,Point(55.6144 -21.3783),55.6144,-21.3783,,,
http://www.wikidata.org/entity/Q2819511,AS Kaloum Star,http://www.wikidata.org/entity/Q3031607,Stade du 28 Septembre,Point(-13.67291667 9.54586111),-13.67291667,9.54586111,3199,http://www.wikidata.org/entity/Q3733,Conakry
http://www.wikidata.org/entity/Q2819514,AS Police,http://www.wikidata.org/entity/Q1501532,Stade Général Seyni Kountché,Point(2.108972 13.52725),2.108972,13.52725,,,
http://www.wikidata.org/entity/Q2819524,AS Sogara,http://www.wikidata.org/entity/Q27466646,Stade de Port-Gentil,Point(8.803805555 -0.805361111),8.803805555,-0.805361111,,,
http://www.wikidata.org/entity/Q2822245,Académico do Aeroporto,http://www.wikidata.org/entity/Q5402077,Estádio Marcelo Leitão,Point(-22.938833333 16.753258333),-22.93883333,16.75325833,,http://www.wikidata.org/entity/Q498968,Espargos
http://www.wikidata.org/entity/Q2822256,Académie de Sol Beni,http://www.wikidata.org/entity/Q1999706,Stade Félix Houphouët-Boigny,Point(-4.018417 5.32825),-4.018417,5.32825,,,
http://www.wikidata.org/entity/Q2822339,Montreal Impact Academy,http://www.wikidata.org/entity/Q2093647,Saputo Stadium,Point(-73.5525 45.563055555),-73.5525,45.56305556,,,
http://www.wikidata.org/entity/Q2827854,Aiglon du Lamentin,http://www.wikidata.org/entity/Q2325864,Stade Omnisports,Point(-60.98683333 14.62058333),-60.98683333,14.62058333,,,
http://www.wikidata.org/entity/Q2829181,Akwa United F.C.,http://www.wikidata.org/entity/Q20800422,Akwa Ibom Stadium,Point(7.88611126 5.00638866),7.88611126,5.00638866,16953,http://www.wikidata.org/entity/Q1999000,Uyo
http://www.wikidata.org/entity/Q2829200,Al-Ahli,http://www.wikidata.org/entity/Q7178666,Petra Stadium,Point(35.903889 31.981667),35.903889,31.981667,,http://www.wikidata.org/entity/Q3805,Amman
http://www.wikidata.org/entity/Q2829243,Al-Mourada SC,http://www.wikidata.org/entity/Q7596232,Stade de Omdurman,Point(32.4775 15.6236),32.4775,15.6236,,,
http://www.wikidata.org/entity/Q2829278,Al-Seeb Club,http://www.wikidata.org/entity/Q3272395,Seeb Stadium,Point(58.2168 23.6189),58.2168,23.6189,34836,,
http://www.wikidata.org/entity/Q2829283,Al-Suwaiq Club,http://www.wikidata.org/entity/Q3272395,Seeb Stadium,Point(58.2168 23.6189),58.2168,23.6189,,,
http://www.wikidata.org/entity/Q2829321,Al Dhahra SC,http://www.wikidata.org/entity/Q1511121,Stadium Tripoli International,Point(13.135878 32.859869),13.135878,32.859869,,,
http://www.wikidata.org/entity/Q2829334,Al-Faisaly FC,http://www.wikidata.org/entity/Q7244241,Prince Salman Bin Abdulaziz Sport City Stadium,Point(45.368021 25.886929),45.368021,25.886929,,,
http://www.wikidata.org/entity/Q2829348,Al-Hilal Al-Sahili,http://www.wikidata.org/entity/Q4704904,Al Ulufi Stadium,Point(42.9591 14.7919),42.9591,14.7919,,,
http://www.wikidata.org/entity/Q2829355,Al-Hussein,http://www.wikidata.org/entity/Q4117207,Al-Hassan Stadium,Point(35.860278 32.5375),35.860278,32.5375,,http://www.wikidata.org/entity/Q194165,Irbid
http://www.wikidata.org/entity/Q2829356,Al-Ittihad SCC,http://www.wikidata.org/entity/Q9341101,May 22 Stadium,Point(45.0125 12.86527778),45.0125,12.86527778,,,
http://www.wikidata.org/entity/Q2829377,Almahalla Tripoli,http://www.wikidata.org/entity/Q5513793,GMR Stadium,Point(13.136944 32.859722),13.136944,32.859722,,http://www.wikidata.org/entity/Q3579,Tripoli
http://www.wikidata.org/entity/Q2829384,Al-Naft,http://www.wikidata.org/entity/Q4119854,Al Naft Stadium,Point(42.996154 36.85187),42.996154,36.85187,,,
http://www.wikidata.org/entity/Q2829387,Al Naser Sporting Club,http://www.wikidata.org/entity/Q4115799,Ali Al-Salem Al-Sabah Stadium,Point(47.92444444 29.27194444),47.92444444,29.27194444,,,
http://www.wikidata.org/entity/Q2829388,Al-Nasr S.C.S.C.,http://www.wikidata.org/entity/Q4703144,Al-Saada Stadium,Point(54.143789 17.082711),54.143789,17.082711,,,
http://www.wikidata.org/entity/Q2829395,Al-Orouba SC,http://www.wikidata.org/entity/Q7645240,Sur Sports Complex,Point(59.4735 22.5277),59.4735,22.5277,,http://www.wikidata.org/entity/Q737270,Sur
http://www.wikidata.org/entity/Q2829403,Al-Ramtha SC,http://www.wikidata.org/entity/Q18344576,Prince Hashim Stadium,Point(36.0194 32.5406),36.0194,32.5406,,,
http://www.wikidata.org/entity/Q2829406,Al-Sekka Al-Hadid,http://www.wikidata.org/entity/Q4118762,Sekka El Hadeed Stadium,Point(31.304265 30.055634),31.304265,30.055634,,http://www.wikidata.org/entity/Q85,Cairo
http://www.wikidata.org/entity/Q2829424,Al-Wathba SC,http://www.wikidata.org/entity/Q3110888,Homs Municipal Stadium,Point(36.697917 34.729861),36.697917,34.729861,,,
http://www.wikidata.org/entity/Q2829465,Alacranes Del Norte,http://www.wikidata.org/entity/Q3495668,Estadio José Gregorio Martínez,Point(-88.967929 14.042713),-88.967929,14.042713,,,
http://www.wikidata.org/entity/Q2829897,Club Silvio Pettirossi,http://www.wikidata.org/entity/Q5400107,Estadio Bernabé Pedrozo,Point(-57.6363959 -25.3206047),-57.6363959,-25.3206047,,,
http://www.wikidata.org/entity/Q2830545,Sport Bissau e Benfica,http://www.wikidata.org/entity/Q4118209,Estádio 24 de Setembro,Point(-15.59083333 11.84341667),-15.59083333,11.84341667,,http://www.wikidata.org/entity/Q3739,Bissau
